tenure,Contract,TotalCharges,MonthlyCharges,OnlineSecurity,TechSupport,Churn
48,0,1.2364009087100336,1.3406815692150957,0,2,0
5,0,-0.8361301006990902,0.5396954151350246,0,0,1
35,1,-0.7235834919157871,-1.4843733310673135,1,1,0
6,0,-0.777008912326849,0.667653784147816,0,0,1
2,0,-0.9907989004511147,-1.4960059100684764,1,1,0
50,1,-0.5714535034642881,-1.4960059100684764,1,1,0
33,0,0.05421998408525936,0.18739445109980665,0,0,0
31,2,-0.7262106096963311,-1.4727407520661506,1,1,0
9,2,-0.9237742821172372,-1.4760643460664828,1,1,0
54,0,0.9893635308588836,0.7125223031523016,0,2,0
46,1,1.0512442967316962,1.0266019361836989,2,0,0
34,1,0.5243195304625949,1.2974748472107767,2,0,0
71,2,2.042970220577036,1.0781176431888486,2,0,0
63,2,0.7642482366722727,-0.040271737922952494,2,2,0
51,2,-0.4394573924569579,-1.3231790220511994,1,1,0
26,0,-0.0024948527064835306,0.810568326162103,0,0,1
64,2,1.8069711527281718,1.1379423351948288,2,0,0
1,0,-0.9972011202524403,-1.328164413051698,0,0,1
61,1,1.3106666584054105,0.6909189421501417,0,2,0
15,0,-0.3434461720570785,0.9717626351782167,0,0,0
64,1,2.039791187296378,1.3589613362169235,0,2,1
18,0,-0.6048995827712133,-0.48064794296697516,0,0,0
57,1,1.4360839366513785,1.0049985751815391,0,0,0
14,2,-0.6480593748801496,-0.11172900893009574,2,0,0
18,0,-0.3848619111856537,0.5247392421335294,0,0,0
72,2,1.4654237646374533,0.4566055651267184,2,0,0
70,2,2.631974442298991,1.6464522172456624,2,2,0
38,2,-0.6807548491069193,-1.4860351280674797,1,1,0
68,2,0.9239063525453306,-0.07018408392594265,2,2,0
13,0,-0.5627773918024918,0.5347100241345261,0,0,1
65,2,1.627090852930927,0.9285559131738975,2,0,0
30,0,0.3592305660684128,1.1861344481996465,0,0,0
51,2,0.7143771520819469,0.3469269631157544,0,2,0
31,0,0.1457496506242109,0.6643301901474838,2,0,0
9,0,-0.6314798332567169,0.8205391081630995,0,0,1
72,2,1.4916728658228882,0.4898415051300409,2,2,0
10,0,-0.657464015002097,0.24555734610562097,0,0,1
37,1,-0.7012640290911658,-1.4943441130683104,1,1,0
2,0,-0.9371527138400072,0.38681009111974146,0,2,1
55,1,1.4432588381528642,1.2010906212011416,2,0,0
33,0,0.4379337163847085,1.0149693571825356,2,0,0
46,1,0.8624450424526049,0.8703930181680832,0,2,0
1,0,-0.9840876079697253,-0.3410569949530207,2,2,0
20,0,-0.4896375497273479,-0.10508182092943115,0,0,1
9,0,-0.6806665426269011,0.5031358811313701,0,0,1
32,0,0.32494557520131395,1.04321990618536,0,0,1
19,0,-0.5829995757266788,-0.5039131009693006,0,0,0
70,2,1.0934327175604315,0.01789115708286182,2,2,1
61,2,-0.34658105209772766,-1.3215172250510334,1,1,0
26,0,-0.4636754446019723,-0.6418422519830889,0,0,0
45,0,1.147763279391681,1.4287568102239003,0,0,0
62,2,1.3812676891800284,0.8089065291619364,0,0,0
1,0,-0.9994750121129112,-1.4993295040688086,1,1,1
3,0,-0.9427822519411728,-0.6651074099854146,0,0,0
41,1,0.7273140514046256,1.2243557792034672,2,0,0
67,2,2.036435541055683,1.2758714862086173,0,2,0
1,0,-0.9707754061069689,0.6610065961471518,0,0,1
71,1,2.0194144670321585,1.0266019361836989,2,0,0
37,1,0.16579522158836146,0.34360336911542183,2,0,0
60,2,0.6547482014496004,-0.11339080593026177,2,2,0
1,0,-0.9774425453483493,0.1591439020969823,0,0,1
6,0,-0.950950601342864,-1.4976677070686424,1,1,0
13,0,-0.8548289978429618,-1.1204397880309327,0,0,1
11,0,-0.7513117266415283,-0.45738278496464935,2,0,0
7,0,-0.8518265775223403,-0.45738278496464935,2,0,1
10,0,-0.5977688345097368,0.8005975441611057,0,0,0
34,2,-0.7083506241126332,-1.4860351280674797,1,1,0
62,2,0.6903136362769644,0.011243969082197233,2,2,0
64,1,0.9702231013149204,0.17908546609897605,0,2,0
1,0,-0.9885691618306532,-0.6784017859867436,0,0,1
25,2,-0.7876498431690522,-1.462769970065154,1,1,0
26,1,-0.32236299995271317,-0.289541287947871,0,0,0
10,1,-0.9112347619546409,-1.4893587220678117,1,1,0
53,1,1.337202755650905,1.1246479591934997,2,0,0
7,0,-0.7493910607011307,0.4964886931307055,0,0,1
33,0,0.12958956478086497,0.47322353512837967,0,0,0
71,2,1.8332202539136067,0.8205391081630995,0,0,0
29,0,-0.1280666672924836,0.3136910231124319,0,0,0
24,0,-0.1587090158588282,0.5396954151350246,2,2,0
20,0,-0.5931989741687906,-0.5039131009693006,0,0,0
1,0,-0.9707974827269735,0.6593447991469853,0,0,0
54,0,0.3573540533680243,-0.32443902495135946,0,0,1
5,0,-0.8246723349167179,0.667653784147816,0,0,1
72,2,1.6351046659925863,0.6460504231456566,2,2,0
52,2,1.414537155526917,1.3805646972190828,2,2,0
9,0,-0.7204927651151471,0.14252593209532105,0,0,0
1,0,-0.9881055528105571,-0.6435040489832551,0,0,0
1,0,-0.9756322625079745,0.29541125611060465,0,0,1
33,1,0.05375637506516349,0.3037202411114353,0,2,1
55,0,0.9602665456928589,0.4316786101242266,0,0,1
69,2,2.019193700832113,1.1495749141959914,0,2,0
1,0,-0.9857433544700681,-0.46569176996547995,2,0,0
54,2,1.0825930971381872,0.7424346491552914,2,2,0
33,1,-0.7069597970523451,-1.4827115340671475,1,1,0
45,1,0.9901362125590437,1.1279715531938321,0,2,0
11,0,-0.8663971467253572,-1.3148700370503688,0,0,0
6,0,-0.8599507736840223,-0.30117386694903364,2,0,0
21,0,-0.3792323730844881,0.019552954083027846,2,0,0
65,2,-0.23610964559485423,-1.3115464430500368,1,1,0
6,0,-0.798467386971292,0.6510358141461547,0,0,1
8,0,-0.7130308675536021,0.6709773781481485,2,0,1
11,0,-0.5991817381900294,0.30205844411126875,0,2,1
43,2,-0.5322012730961608,-1.3464441800535252,1,1,0
49,1,0.1138930879576149,-0.4307940329619914,0,0,1
1,0,-0.9878406333705023,-0.6235624849812615,0,0,1
15,0,-0.49769551602901635,0.4865179111297088,0,0,1
60,2,0.623068251743041,-0.1416413549330859,2,0,0
17,0,-0.8391325210197119,-1.3181936310507012,0,0,0
16,0,-0.4925295869479467,0.23392476710445784,0,0,1
35,1,-0.6784368040064394,-1.4860351280674797,1,1,0
44,1,0.7195210045430119,0.7856413711596111,0,0,1
12,1,-0.8452918980009873,-1.1470285400335904,0,2,0
1,0,-0.9992321692928611,-1.481049737066981,1,1,0
28,1,-0.277547461343434,-0.16158291893507945,2,2,0
70,2,-0.15120296505727407,-1.3165318340505352,1,1,0
5,0,-0.9102633906744398,-0.6235624849812615,0,0,1
18,0,-0.21575500195063968,1.2143849972024705,0,0,0
70,2,1.3274669662288892,0.4050898581215687,2,2,0
9,0,-0.7868550848488877,-0.3144682429503628,0,0,0
67,2,1.7032331153266926,0.920246928173067,2,2,0
1,0,-0.9867588789902785,-0.5421344319731215,2,0,0
18,2,-0.8716072290464358,-1.5093002860698053,1,1,0
4,0,-0.9193589581163231,-0.4324558299621575,0,0,1
71,1,1.7202321127302123,0.7291402731539628,2,0,0
30,0,0.24522690036480788,0.9850570111795458,2,0,1
1,0,-0.9835577690896157,-0.30117386694903364,2,0,0
55,1,1.0184163627848994,0.6477122201458226,2,0,0
59,0,0.6411710801467893,-0.003712203919297498,0,2,0
1,0,-0.9771776259082945,0.17908546609897605,0,0,1
7,0,-0.7972973261110499,0.1475113230958196,0,0,0
45,2,0.119390166338753,-0.3360716039525224,2,2,0
54,1,-0.41554841299200745,-1.329826210051864,1,1,0
51,1,-0.47109318892350827,-1.3564149620545218,1,1,0
72,1,2.3378034807380823,1.3373579752147637,0,0,0
44,1,0.1415771694433469,-0.16324471593524548,2,2,0
2,0,-0.9892976902908042,-1.4860351280674797,1,1,0
66,1,1.6661664703390175,0.9102761461720703,0,0,0
68,1,0.30922702175805944,-0.6634456129852486,2,0,0
31,2,-0.703780763771687,-1.4577845790646555,1,1,0
21,0,-0.11400386034957188,1.0182929511828682,0,0,0
21,0,-0.2367057143349776,0.5180920541328649,2,0,0
55,2,1.0484847192311249,0.6759627691486465,2,2,0
9,0,-0.8774133801076381,-0.9991286070188053,0,0,1
71,2,2.5314375147981747,1.6713791722481544,2,2,0
1,0,-0.9723428461272935,0.5430190091353567,0,0,1
22,1,-0.8167468283350768,-1.4893587220678117,1,1,0
1,0,-0.9990776329528289,-1.4694171580658184,1,1,1
61,2,1.8301957569729803,1.3905354792200795,0,2,1
67,2,1.5897592885031975,0.7108605061521355,0,2,0
14,0,-0.5472796045592829,0.4682381441278811,2,0,0
59,0,1.752706820756936,1.395520870220578,2,2,1
21,0,-0.18811507370491679,0.7241548821534642,0,0,0
4,0,-0.9435107804013236,-0.7432118689932224,2,2,0
3,0,-0.9019846581727256,0.8205391081630995,0,0,1
70,2,-0.24688303615708482,-1.3464441800535252,1,1,0
3,0,-0.8689359580258827,1.1013828011911744,0,2,1
21,1,-0.818490881315438,-1.4710789550659844,1,1,0
20,0,-0.8508993594821482,-1.5009913010689746,1,1,0
22,1,-0.7925729294300716,-1.479387940066815,1,1,0
1,0,-0.9835577690896157,-0.30117386694903364,0,0,1
63,2,-0.4347329957759797,-1.4677553610656522,1,1,0
70,2,-0.3993883271486615,-1.4943441130683104,1,1,0
13,0,-0.5783414089057143,0.49981228713103754,0,0,1
5,0,-0.8384922990395793,0.5131066631323667,0,0,0
72,2,2.7639705533063212,1.7162476912526399,2,2,0
13,0,-0.8359755643590582,-1.1004982240289392,0,0,0
61,0,1.5226463636893017,0.9767480261787153,0,2,0
1,0,-0.9990334797128199,-1.4660935640654862,1,1,0
56,0,0.8797310359161838,0.40176626412123617,0,2,0
4,0,-0.9708416359669827,-1.4827115340671475,1,1,0
35,2,-0.15859863275880537,-0.31613003995052885,2,0,0
18,0,-0.7123906455734696,-0.8545522680043528,0,0,1
72,2,1.5458047380740967,0.5779167461388457,0,0,0
49,1,1.2728935615775894,1.2708860952081187,2,2,0
44,0,0.7847132634165103,1.0083221691818711,2,2,0
3,0,-0.8900853599902618,0.63607964114466,0,2,1
37,0,0.5517166158882675,1.0099839661820376,0,0,0
61,1,1.1618923161946064,0.49981228713103754,0,0,0
70,2,1.3389468086312661,0.3336325871144252,2,2,0
1,0,-0.977310085628322,0.16911468409797892,0,0,1
41,0,-0.665698594263802,-1.4727407520661506,1,1,0
70,1,1.3964122505031642,0.45162017412621985,2,2,0
1,0,-0.984507063749812,-0.37263113795617714,0,0,1
51,1,-0.5631747709625741,-1.517609271070636,1,1,0
42,2,-0.6401117916785041,-1.4876969250676457,1,1,0
70,2,1.896712613046753,0.9684390411778846,2,2,1
48,1,-0.5646318278828757,-1.4893587220678117,1,1,0
68,2,2.4605274113434925,1.608230886241842,2,2,1
48,2,-0.4857962178465525,-1.3547531650543558,1,1,0
26,0,-0.05013619867634785,0.6709773781481485,0,0,1
11,0,-0.6121407141327125,0.5230774451333634,0,0,1
1,0,-0.9996295484529432,-1.5109620830699715,1,1,1
27,1,-0.7867888549888741,-1.51594747407047,1,1,0
46,1,0.8137660953425258,0.8820255971692459,0,0,0
1,0,-0.9862290401101687,-0.5022513039691346,0,0,1
46,2,0.07808481031020072,-0.346042385953519,0,2,1
25,0,-0.7972752494910452,-1.51594747407047,1,1,0
4,0,-0.8444971396808226,0.7873031681597771,0,0,1
13,2,-0.8908138884504126,-1.4960059100684764,1,1,0
31,1,0.06232210362693689,0.35689774511675104,2,2,0
23,0,-0.19133826022558414,0.6310942501441614,0,0,0
2,0,-0.9811955707491263,-1.5076384890696393,1,1,0
65,2,-0.2581862655994252,-1.2716633150460497,1,1,0
22,0,-0.16455932016003955,0.855436845166588,0,2,1
55,1,-0.5674576352434608,-1.51594747407047,1,1,0
9,0,-0.6149223682532886,1.0000131841810405,0,2,1
7,0,-0.7743597179263005,0.17243827809831144,0,0,1
35,1,-0.39724689500821814,-0.7930657789982062,0,2,0
6,2,-0.7902990375696007,0.5147684601325327,2,2,0
1,0,-0.9866926491302647,-0.5371490409726232,2,0,1
17,0,-0.475221516864363,0.20068882710113536,0,0,0
10,0,-0.7593476163231921,-0.15161213693408257,0,0,0
15,1,-0.62642428727567,-0.3177918369506949,0,2,0
40,0,-0.0768047556418697,-0.2978502729487016,2,0,1
13,1,-0.6986148346906174,-0.3526895739541836,2,2,0
29,0,-0.007969854467617186,0.5114448661322007,0,0,1
3,0,-0.9107490763145404,0.35689774511675104,0,0,1
58,0,1.5305718702709425,1.1844726511994805,0,2,0
45,1,0.22657215646094533,-0.07350767792627495,2,2,0
72,2,1.2726727953775436,0.18905624809997268,2,2,0
68,1,1.507082346586079,0.6892571451499757,2,0,0
1,0,-0.9992321692928611,-1.481049737066981,1,1,1
38,0,-0.09150778456491389,-0.3410569949530207,2,0,0
2,0,-0.9886353916906669,-1.462769970065154,1,1,0
11,0,-0.9131112746550294,-1.4760643460664828,1,1,0
20,1,-0.1871216258047111,0.8720548151682492,0,0,0
72,2,2.2901400581482134,1.330710787214099,0,0,0
3,0,-0.9068194379537267,0.3319707901142592,0,0,1
23,0,0.08247805769111027,1.3057838322116073,0,2,1
40,0,-0.08406796362337349,-0.454059190964317,0,2,0
62,0,1.4774775991599491,0.8321716871642623,0,0,0
22,0,-0.8006971255917538,-1.4694171580658184,1,1,0
11,0,-0.6840884187276095,-0.02365376792129126,2,0,0
7,0,-0.7938975266303459,0.3352943841145912,0,0,0
13,0,-0.45866405186093473,1.0598378761870213,2,0,1
1,0,-0.9992983991528747,-1.4860351280674797,1,1,1
39,0,0.7555279717704672,1.285842268209614,0,0,1
3,0,-0.973601213467554,-1.3215172250510334,0,0,0
58,2,-0.5085572130712653,-1.477726143066649,1,1,0
6,0,-0.9268870855378817,-1.2766487060465481,1,1,0
1,0,-0.9993646290128884,-1.491020519067978,1,1,1
22,0,-0.48769480716694563,-0.3344098069523561,0,0,0
14,0,-0.7133399402336662,-0.6119299059800987,0,0,1
64,1,1.4773009861999125,0.8471278601657575,0,0,0
1,0,-0.9993425523928839,-1.4893587220678117,1,1,1
6,0,-0.9598916324447153,-1.4660935640654862,1,1,0
1,0,-0.9730051447274306,0.49316509913037293,0,0,1
39,1,-0.5849643949070856,-1.3065610520495383,1,1,0
20,1,-0.8301473366778515,-1.504314895069307,1,1,0
1,0,-0.9746388146077688,0.3701921211180802,0,2,1
1,0,-0.9745063548877415,0.38016290311907686,0,0,1
64,1,0.9312799436268572,0.0461417060856862,2,0,0
1,0,-0.9996516250729478,-1.5126238800701375,1,1,1
46,0,0.39062351971491277,0.14418772909548708,0,0,0
28,1,-0.5239666938344559,-0.8528904710041866,0,0,0
33,0,-0.7125672585335061,-1.4860351280674797,1,1,0
39,1,0.02673459217956843,-0.16490651293541173,2,0,0
42,0,0.5762437407133459,0.6493740171459886,0,2,1
1,0,-0.9866926491302647,-0.5371490409726232,0,0,0
7,0,-0.7772517551468993,0.47322353512837967,0,0,1
70,2,2.3085961124720344,1.3489905542159264,2,0,0
65,2,-0.24650773361700715,-1.3181936310507012,1,1,0
1,0,-0.9861848868701595,-0.4989277099688024,2,0,0
18,0,-0.2611224560600331,0.9966895901807085,0,0,0
24,0,-0.01556421174918954,0.9385266951748942,0,0,0
63,2,0.9695608027147833,0.23724836110479036,2,2,0
44,1,0.5244519901826222,0.425031422123562,0,0,0
4,0,-0.9803345825689482,-1.4926823160681442,1,1,0
1,0,-0.9771334726682854,0.1824090600993081,0,0,1
37,0,0.45515347998827393,1.0133075601823696,0,0,0
10,0,-0.6259827548755786,0.6593447991469853,0,0,1
34,0,-0.6316564462167533,-1.3198554280508674,0,0,0
35,1,-0.1555962124381836,-0.38592551395750607,2,0,0
4,0,-0.9677950624063518,-1.4827115340671475,1,1,0
39,0,0.7355265540463259,1.2127232002023045,0,2,0
43,1,0.8922043262187664,1.1894580421999785,0,0,0
17,0,-0.8271669929772344,-1.3514295710540236,1,1,1
61,2,-0.3216123948725577,-1.3115464430500368,1,1,0
49,1,0.5248714459627092,0.23392476710445784,2,0,0
4,1,-0.9561386070439383,-1.4976677070686424,1,1,0
64,2,0.4093224168587844,-0.4956041159684701,0,2,0
3,0,-0.916577303995747,0.1608056990971483,0,0,0
1,0,-0.9994308588729022,-1.4960059100684764,1,1,0
40,1,0.3750595026116902,0.5330482271343601,0,0,0
1,0,-0.9816591797692225,-0.15825932493474715,2,2,1
8,0,-0.7213096000553163,0.7241548821534642,0,0,1
1,0,-0.9989451732328016,-1.4594463760648215,1,1,1
34,1,-0.07815142946214841,-0.018668376920792703,0,2,0
1,0,-0.992697489771508,-0.9891578250178087,0,0,0
39,0,-0.12005285423082426,-0.46569176996547995,0,0,1
58,1,1.7317781849926028,1.3539759452164248,2,2,1
45,2,-0.6091382938120908,-1.5142856770703037,1,1,0
6,0,-0.7857954070886684,0.6776245661488131,2,0,1
43,1,0.7060101131002146,0.8604222361670866,2,2,0
41,2,-0.6196909181742759,-1.4876969250676457,1,1,0
5,0,-0.8387572184796341,0.3286471961139271,0,0,0
72,2,0.9302864957266516,-0.11837619693076008,2,2,0
4,1,-0.9780386140884729,-1.4893587220678117,1,1,0
9,0,-0.8082252530133125,-0.33108621295202406,0,2,0
72,2,1.3447750363124726,0.2887640681099401,0,0,0
33,1,-0.23153978525390795,-0.44242661196315414,0,2,0
72,2,1.5251851749898273,0.5214156481331974,2,0,0
22,0,-0.4991967261893271,-0.3510277769540173,2,2,1
70,1,2.380411357346904,1.4869197052297147,0,2,1
21,0,-0.055346280997426694,1.3174164112127704,0,0,1
15,0,-0.4695478255231883,0.6826099571493112,0,0,0
29,0,0.057950932866031986,0.48319431712937627,0,2,0
15,0,-0.49791628222906203,0.3901336851200735,0,2,0
71,0,2.324579585355344,1.3406815692150957,2,0,1
72,2,-0.20926447566929587,-1.3082228490497045,1,1,0
19,0,-0.31741783707168925,0.7341256641544609,0,0,0
1,0,-0.9994750121129112,-1.4993295040688086,1,1,0
1,0,-0.9747271210877873,0.3635449331174156,0,0,1
2,0,-0.9708857892069918,-0.6385186579827568,0,0,0
11,0,-0.6262918275556426,0.44331118912538925,0,0,0
12,1,-0.9071505872537953,-1.5109620830699715,1,1,0
70,2,2.4146301183539896,1.5201556452330371,0,2,0
20,0,-0.1467214111963461,0.8654076271675847,0,0,1
23,0,-0.8003659762916852,-1.477726143066649,1,1,0
49,2,0.7848677997565422,0.5513279941361873,2,2,0
4,0,-0.8383819159395565,1.1030445981913404,0,0,1
32,0,0.5075854524991301,1.4420511862252297,2,2,1
2,0,-0.9601786285047748,-0.3144682429503628,0,0,0
69,2,0.7370719174466459,-0.2729233179462097,2,0,0
6,0,-0.8036995459123754,0.5230774451333634,0,0,1
24,2,-0.7900120415095414,-1.4976677070686424,1,1,0
32,1,0.5004988574776627,1.3057838322116073,0,0,0
27,2,-0.34644859237770015,-0.39589629595850273,2,0,0
27,0,0.2580534165874637,1.3140928172124378,2,2,1
58,0,1.1144496598047833,0.528062836133862,0,2,0
1,0,-0.9766477870281849,0.21896859410296263,0,0,1
18,2,-0.8000348269916167,-1.3331498040521963,1,1,0
47,2,-0.5481626693594658,-1.4444902030633266,1,1,0
70,2,2.3871447264482986,1.5101848632320405,0,2,0
13,0,-0.5081819105311877,0.8188773111629335,0,2,1
36,0,-0.2067698176087793,-0.4557209879644833,2,0,0
67,2,-0.42916968753482787,-1.4943441130683104,1,1,0
10,0,-0.920087486576474,-1.491020519067978,1,1,0
19,0,-0.2852301251050247,0.7490818371559561,2,0,0
71,2,-0.422524624913452,-1.4926823160681442,1,1,0
72,2,1.8073023020282404,0.8188773111629335,2,2,0
48,2,-0.5949209505291472,-1.4876969250676457,1,1,0
1,0,-0.9992983991528747,-1.4860351280674797,1,1,0
18,0,-0.29677619736741534,0.6144762801425002,2,2,0
1,0,-0.9990555563328245,-1.4677553610656522,1,1,1
67,2,2.0780278931442946,1.2675625012077867,0,2,0
69,2,0.21908818227939583,-0.8528904710041866,2,2,0
19,0,-0.15522090989810594,1.1695164781979852,0,0,1
72,2,2.6706747571670046,1.653099405246327,2,2,0
38,2,-0.6832274305474313,-1.481049737066981,1,1,0
40,1,-1.9464596696441725e-07,-0.2978502729487016,0,0,0
61,2,-0.3700484991625866,-1.3481059770536914,1,1,0
10,0,-0.6469555438799212,0.5396954151350246,0,0,1
32,1,0.02196604225858121,0.2671607071077803,2,2,0
21,0,-0.12837573997254761,1.1661928841976528,0,0,0
59,1,1.5924747127637597,1.15456030519649,0,0,0
13,0,-0.6033762959908979,0.17908546609897605,0,0,1
47,2,-0.5534610581605628,-1.479387940066815,1,1,0
69,2,-0.21491609039046602,-1.288281285047711,1,1,0
2,0,-0.993271481891627,-1.491020519067978,1,1,0
22,0,-0.8076733375131981,-1.5192710680708021,1,1,0
15,0,-0.39342763974742734,1.0548524851865226,2,0,0
53,2,-0.5447187166387527,-1.4926823160681442,1,1,0
28,0,-0.6838014226675502,-1.2982520670487077,1,1,0
22,1,-0.7983790804912738,-1.477726143066649,1,1,0
1,0,-0.9771776259082945,0.17908546609897605,0,0,1
16,0,-0.32816915101391536,0.8903345821700765,0,2,0
48,2,-0.13451304033381828,-0.8429196890031899,2,2,0
30,0,0.39671666683617446,1.3606231332170895,2,2,0
3,0,-0.9067311314737084,0.1824090600993081,0,0,0
57,2,1.4757114695595837,0.963453650177386,2,2,0
68,1,1.8979709803870133,1.0565142821866886,2,0,1
23,1,-0.4133407509915504,-0.15825932493474715,0,2,0
65,2,0.6732925622534401,-0.16490651293541173,0,2,0
44,1,0.7465648640486114,0.8604222361670866,0,0,0
71,2,2.374781819245739,1.4703017352280534,2,0,0
37,1,0.08651807915194681,0.11095178909216463,2,2,0
12,0,-0.890438585910335,-1.4744025490663168,1,1,0
69,2,1.4650484620973756,0.571269558138181,0,2,0
35,0,-0.13276898735345727,-0.13997955793291988,2,0,0
5,0,-0.8580742609836338,0.027861939083858464,0,2,0
58,2,1.1235893804866757,0.5895493251400084,0,0,0
72,2,1.6324554715920379,0.5829021371393437,2,2,0
72,2,1.1150457285449065,0.11261358609233113,2,2,0
1,0,-0.9991880160528518,-1.477726143066649,1,1,0
39,1,0.6223617999028948,1.0232783421833662,2,2,1
53,1,-0.5365282906170568,-1.481049737066981,1,1,0
27,0,0.0442855050832024,0.812230123162269,0,2,0
1,0,-0.9773983921083402,0.1624674960973148,0,0,1
1,0,-0.9687222804465437,0.8155537171626009,0,0,1
18,0,-0.3732054558232403,0.3336325871144252,2,0,0
46,2,-0.6030672233108338,-1.481049737066981,1,1,0
72,2,1.6836290767626334,0.6526976111463212,2,2,0
36,0,0.35092975694669404,0.7573908221567867,0,2,1
4,0,-0.9640199603855703,-1.3165318340505352,0,0,0
25,2,-0.7983349272512646,-1.4943441130683104,1,1,0
40,0,-0.10894831436852509,-0.4623681759651476,0,0,0
63,0,1.8371057390344112,1.2509445312061254,0,0,0
15,0,-0.3781947719442733,1.0482052971858582,2,2,1
14,0,-0.6692529300845378,-0.30782105494969825,0,0,0
72,2,2.494304639950486,1.4952286902305454,0,2,0
39,0,0.7759267686546909,1.3838882912194153,2,0,0
47,2,0.21429755573840398,-0.15825932493474715,2,0,0
19,0,-0.26975441448182047,0.7989357471609397,2,2,0
5,0,-0.7985115402113012,0.679286363148979,0,0,1
13,0,-0.811183520093925,-0.9858342310174764,0,0,1
17,0,-0.4140030495916875,0.5081212721318682,0,0,0
34,0,0.06274155940702386,0.35855954211691704,0,0,0
42,0,-0.09066887300474034,-0.505574897969467,0,0,0
5,0,-0.8243411856166494,0.5496661971360213,0,0,1
71,2,-0.2736619762226295,-1.3580767590546883,1,1,0
19,0,-0.44031838063713624,0.05445069108651681,2,0,0
2,0,-0.9923221872314303,-1.5009913010689746,1,1,1
57,2,-0.5249601417346617,-1.5275800530716328,1,1,0
72,2,2.4002582387310136,1.4503601712260603,0,2,0
6,0,-0.7809385506876627,0.7042133181514709,0,0,0
17,0,-0.36722269180200157,0.6875953481498097,0,0,1
61,2,1.1697074396762244,0.5363718211346926,0,0,0
1,0,-0.9768023233682168,0.20733601510179994,0,0,1
48,2,1.3953967259829538,1.5633623672373562,2,2,0
16,0,-0.862335048644516,-1.4677553610656522,1,1,0
9,0,-0.6785471871064622,0.6743009721484805,0,0,1
3,0,-0.9539750982834905,-0.670092800985913,0,0,0
1,0,-0.9885470852106486,-0.6767399889865776,0,0,1
65,2,1.9200255237715802,1.3406815692150957,0,0,0
70,2,2.634491176979512,1.6747027662484868,2,2,0
60,1,0.5642119828108547,-0.16490651293541173,2,0,0
69,1,-0.2294866595934829,-1.2783105030467143,1,1,0
35,0,0.059915752046438724,0.19237984210030473,0,0,0
22,0,-0.8005425892517217,-1.4860351280674797,1,1,0
66,2,1.3032489140838746,0.5014740841312036,0,0,0
1,0,-0.9771113960482808,0.18407085709947413,0,0,1
1,0,-0.9731155278274535,0.4848561141295423,0,0,1
34,0,0.3592747193084219,0.8404806721650928,0,0,0
72,2,-0.2535280987784608,-1.3397969920528607,1,1,0
31,1,-0.1918460224856893,-0.15992112193491317,2,2,0
30,1,-0.6887907387885832,-1.3098846460498705,1,1,0
9,0,-0.6506202628006799,0.8654076271675847,0,0,1
20,0,-0.35867903986023253,0.18905624809997268,0,0,1
19,0,-0.7533206990619442,-1.0124229830201346,0,0,0
65,0,2.045023346237461,1.3390197722149297,2,0,0
30,2,-0.7419512397595902,-1.5109620830699715,1,1,0
6,1,-0.9532244932033349,-1.51594747407047,1,1,0
2,0,-0.9654107874458581,-0.44408840896332036,0,0,0
53,0,0.6819907505352412,0.23558656410462386,2,2,0
7,0,-0.7727922779059759,0.353574151116419,0,0,0
61,1,0.2994029258560253,-0.5005895069689684,2,0,0
70,1,0.4332093197037302,-0.6484894399837534,0,0,1
13,0,-0.5686718493437123,0.46491455012754906,2,0,0
35,1,0.23487296558266413,0.5596369791370179,0,0,0
2,0,-0.9398019082405557,0.18739445109980665,0,0,0
3,0,-0.8994016936321908,0.3668685271177477,0,0,1
3,0,-0.8944123775111578,0.3768393091187443,0,0,0
62,1,1.533839210031619,0.9717626351782167,0,0,0
72,2,2.3111570003925648,1.302460238211275,2,2,0
63,2,-0.46294691614182154,-1.4893587220678117,1,1,0
20,0,-0.39477431356770615,0.2173067971027966,0,0,1
35,1,0.6856996226960091,1.5301264272340338,2,2,0
21,0,-0.3570012167398851,0.14418772909548708,0,0,1
62,1,1.6416834987539484,1.0415581091851935,2,0,0
15,0,-0.6902036424688758,-0.5305018529719587,0,0,0
55,0,0.24259978258426398,-0.4723389579661445,2,0,0
11,0,-0.7996374478315343,-0.668431003985747,0,0,0
17,0,-0.36322682358117414,0.7806559801591125,0,0,1
61,1,-0.4181093009125378,-1.505976692069473,1,1,0
71,2,1.8126448440693463,0.8155537171626009,2,2,0
2,0,-0.9405745899407157,0.1741000750984775,0,0,1
35,2,-0.7088363097527336,-1.5126238800701375,1,1,0
17,0,-0.4935009582281478,0.1907180451001387,0,0,0
21,0,-0.07232320178094175,1.0831030341893466,0,0,1
47,2,-0.6012569404704591,-1.4993295040688086,1,1,0
3,0,-0.9763607909681254,-1.4594463760648215,1,1,0
3,0,-0.9779723842284591,-1.4993295040688086,1,1,0
44,2,-0.6340627977972516,-1.5093002860698053,1,1,0
1,0,-0.9887236981706852,-0.6900343649879065,0,0,0
44,1,0.8883850709579759,0.9850570111795458,0,0,0
5,0,-0.948544249762366,-1.2916048790480432,1,1,1
24,0,-0.3897629208266686,-0.3028356639491999,2,0,1
1,0,-0.9773983921083402,0.1624674960973148,0,0,1
18,0,-0.39865979868851065,0.353574151116419,2,0,0
10,0,-0.5400384731977835,1.1911198392001445,0,0,1
65,2,0.9284982895062812,0.20733601510179994,2,0,0
